country_code,country_name,region,official_name,informal_title,legal_responsibility,phone,email,website,address,extra_contact_details,source_page_url,source_iframe_url,last_verified,notes
LT,Lithuania,,Lietuvos transporto saugos administracija,State Road Transport Inspectorate (under the Ministry of Transport and Communications),"Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EC) No 1107/2006 on disabled persons' and persons with reduced mobility's rights when travelling by air, Regulation (EC) No 261/2004 on denied boarding and of cancellation or long delay of flights, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+370 5 278 5601,ltsa@ltsa.lt,https://ltsa.lrv.lt/,Švitrigailos g. 42; LT-03209 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Lietuvos vartotojų organizacijų aljansas,The Alliance of Lithuanian Consumer Organizations,,+370 611 35509,info@lvoa.lt,http://www.lvoa.lt/,Parko g. 3-7; 11203 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
LT,Lithuania,,"Narkotikų, tabako ir alkoholio kontrolės departamentas","Drug, Tobacco and Alcohol Control Department","Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2011/83/EU on consumer rights, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+370 5 2668091,jolita.ignataviciene@ntakd.lt,http://www.ntakd.lt,Šv. Stepono g. 27A; LT-01312 VILNIUS,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Policijos departamentas prie Vidaus reikalų ministerijos,Police department under the Ministry of the Interior,"Directive (EU) 2019/771 on contracts for the sale of goods, Directive 2005/29/EC on unfair commercial practices, Directive 2008/48/EC on credit agreements for consumers, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):",+370 700 60000,leidimai.pd@policija.lt,https://policija.lrv.lt/,Saltoniškių g. 19; LT-08105 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Valstybinė akreditavimo sveikatos priežiūros veiklai tarnyba (DIMIC),State Health Care Accreditation Agency - Delegated IMI Coordinator,"Directive 2001/83/EC on medicinal products for human use, Directive 2006/123/EC on services in the internal market, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):",+370 52615177,vaspvt@vaspvt.gov.lt,http://www.vaspvt.gov.lt,A. Juozapavičiaus g. 9; LT-09311 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Valstybinė darbo inspekcija,State Labour Inspectorate,"Directive 2005/29/EC on unfair commercial practices, Directive 2006/123/EC on services in the internal market, Directive 2013/11/EU on consumer ADR, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 524/2013 on consumer ODR",+370 5 265 0193,info@vdi.lt,http://www.vdi.lt,Algirdo g. 19 Vilnius Lietuva tel. 8-5-2139768 mob. 8-620-77447 fax. 8-5-2139768; LT-03607 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Valstybinė energetikos reguliavimo taryba,State Energy Inspectorate,"Directive 2005/29/EC on unfair commercial practices, Directive 2006/123/EC on services in the internal market, Directive 2011/83/EU on consumer rights, Directive 2014/92/EU on the comparability of fees related to payment accounts, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+370 5 263 6006,info@vert.lt,https://www.regula.lt,Verkių g. 25C-1; LT-08223 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Valstybinė mokesčių inspekcija,State Tax Inspectorate,"Directive 2005/29/EC on unfair commercial practices, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/92/EU on the comparability of fees related to payment accounts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+370 5 266 8200,vmi@vmi.lt,https://www.vmi.lt,Šermukšnių g. 4; 01106 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Valstybinė vaistų kontrolės tarnyba prie Lietuvos Respublikos sveikatos apsaugos ministerijos,State Medicines Control Agency,"Directive 2001/83/EC on medicinal products for human use, Legal responsibility for enforcing the following Union law(s):",+370 5 263 92 64,vvkt@vvkt.lt,https://www.vvkt.lt/,Studentų g.45A; LT-08107 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Valstybės skaitmeninių sprendimų agentūra,Information Society Development Committee under the Ministry of Transport and Communications,"Directive 2000/31/EC on electronic commerce, Legal responsibility for enforcing the following Union law(s):",+37068583595,info@vssa.lt,https://vssa.lrv.lt/lt/,Konstitucijos av.15-89; LT-09319 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LU,Luxembourg,,Commission de surveillance du secteur financier,Supervisory authority of the Luxembourg financial sector,"Directive 2000/31/EC on electronic commerce, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 2014/92/EU on the comparability of fees related to payment accounts, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 524/2013 on consumer ODR",+352 26 25 1 1,direction@cssf.lu,https://www.cssf.lu,"283, route d'Arlon; L-1150 Luxembourg",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LU,Luxembourg,,"Commission nationale pour la protection des données Grand-Duché de Luxembourg (CNPD), Nationale Kommission für Datenschutz Großherzogtum Luxemburg (CNPD)",SA Luxembourg (National Commission for Data Protection (CNPD )),"Directive 2002/58/EC on privacy and electronic communications, Legal responsibility for enforcing the following Union law(s):",+352 26 10 60 1,cooperation@cnpd.lu,http://www.cnpd.lu,"15, Boulevard du Jazz; L-4370 Belvaux",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LU,Luxembourg,,Union luxembourgeoise des consommateurs nouvelle A.S.B.L.,Consumers Association Luxembourg,,+352 49 60 22 1,info@ulc.lu,https://www.ulc.lu/fr/,"55, rue des Bruyères; L-1274 Howald",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
MT,Malta,,"Association for Consumer Rights (Malta), Assocjazzjoni ghad-drittijiet tal-Konsumatur Malta",Association for Consumer Rights (Malta),,+356 21389387,associationforconsumerrights@gmail.com,http://www.acrmalta.com,"Flat 4, c/o Pope Pius XII Flats, Mountbatten Street, Blata l-Bajda; HMR 1579 Hamrun",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
MT,Malta,,"Awtorita' ta' Malta dwar il-Komunikazzjoni, Malta Communications Authority",Malta Communications Authority,"Directive 2000/31/EC on electronic commerce, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2017/1128 on cross-border portability of online content services, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+356 21336840,mimic@mca.org.mt,http://www.mca.org.mt,"Valletta Waterfront, Xatt ta' Pinto; FRN 1913 Floriana",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
MT,Malta,,"Awtorità dwar il-Mediċini, Malta Medicines Authority",Malta Medicines Authority,"Directive 2001/83/EC on medicinal products for human use, Legal responsibility for enforcing the following Union law(s):",+356 2343 9000,info.medicinesauthority@gov.mt,http://www.medicinesauthority.gov.mt,"Sir Temi Żammit Buildings, Malta Life Sciences Park; Postcode* SĠN 3000 Town* San Ġwann",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
MT,Malta,,"Consumer Affairs Council, Kunsill għall-Affarijiet tal-Konsumatur",CAC (abbreviation for Consumer Affairs Council),"Directive 2013/11/EU on consumer ADR, Legal responsibility for enforcing the following Union law(s):",+356 23952751,cacouncil@gov.mt,http://www.consumeraffairscouncil.gov.mt,"Mizzi House, National Road, Blata l-Bajda; HMR 9010 Blata l-Bajda",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
MT,Malta,,"L-Awtorità Maltija tat-Turiżmu, Malta Tourism Authority",MTA - Malta Tourism Authority,"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Legal responsibility for enforcing the following Union law(s):",+356 21224444,info@visitmalta.com,http://www.visitmalta.com,"Auberge D'Italie, Merchants Street; VLT 1170 Valletta",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
MT,Malta,,"L-Awtorità tax-Xandir , Malta Broadcasting Authority",Malta Broadcasting Authority,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+356 22016000,info.ba@ba.org.mt,http://www.ba-malta.org/,"7, Mile End Road; HMR 1719 Hamrun",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
